Date,Open,High,Low,Close,Volume,Adj Close
2007-06-06,545.00,545.00,530.45,532.25,1930900,279.20
2007-06-05,534.50,541.50,530.20,535.25,1405900,280.78
2007-06-04,549.90,549.90,532.00,533.90,725200,280.07
2007-05-31,542.90,548.00,535.10,543.70,3144300,285.21
2007-05-30,539.80,539.80,532.50,536.55,1514900,281.46
2007-05-29,542.00,542.70,535.30,540.60,1707800,283.58
2007-05-28,555.00,563.70,536.00,539.70,1699800,283.11
2007-05-25,530.00,544.90,524.10,543.40,1829100,285.05
2007-05-24,531.10,539.90,528.10,532.40,1054300,279.28
2007-05-23,532.20,537.70,530.60,534.95,943100,280.62
2007-05-22,535.00,542.00,529.00,532.20,1728700,279.18
2007-05-21,544.00,548.00,532.50,534.10,2342800,280.17
2007-05-18,545.00,551.65,542.00,543.30,1352400,285.00
2007-05-17,548.00,548.60,540.50,546.85,1070300,286.86
2007-05-16,536.00,543.70,530.00,540.55,2144600,283.56
2007-05-15,544.00,549.40,531.10,535.05,2596100,280.67
2007-05-14,551.25,558.80,542.45,544.05,1348700,285.39
2007-05-11,564.80,564.80,536.75,545.80,2379600,286.31
2007-05-10,554.70,565.55,541.25,552.75,3231500,289.96
2007-05-09,545.00,552.60,541.10,550.45,1721700,288.75
2007-05-08,550.00,558.05,545.50,547.35,1852200,287.12
2007-05-07,572.00,572.00,551.25,552.60,1023700,289.88
2007-05-04,635.00,635.00,561.00,567.30,1459000,297.59
2007-05-03,577.00,584.95,566.50,570.90,2072400,299.48
2007-04-30,565.00,574.70,561.00,571.60,995400,299.84
2007-04-27,569.00,570.05,556.35,565.75,1551200,296.77
2007-04-26,560.10,569.00,555.00,563.65,3676600,295.67
2007-04-25,545.10,558.65,545.00,555.80,2120200,291.56
2007-04-24,564.95,571.00,551.50,554.60,3041200,290.93
2007-04-23,590.00,590.00,566.20,567.40,1809200,297.64
2007-04-20,585.00,604.80,561.15,571.25,5491400,299.66
2007-04-19,576.00,584.50,572.00,575.85,1649900,302.07
2007-04-18,571.00,588.50,571.00,585.85,1286600,307.32
2007-04-17,595.00,595.00,570.00,573.95,1657000,301.08
2007-04-16,570.00,589.00,570.00,585.70,1851900,307.24
2007-04-13,546.00,570.50,537.00,567.65,3596000,297.77
2007-04-12,545.00,545.00,536.30,540.45,1223000,283.50
2007-04-11,565.00,565.00,542.10,547.25,1522700,287.07
2007-04-10,565.00,565.00,546.00,547.70,1122000,287.31
2007-04-09,550.00,567.00,532.00,560.80,955100,294.18
2007-04-05,552.10,556.50,540.15,552.60,1469800,289.88
2007-04-04,538.00,552.40,536.25,549.35,2649700,288.17
2007-04-03,519.00,537.70,518.75,534.25,1854500,280.25
2007-04-02,559.60,564.00,515.00,518.75,2334400,272.12
2007-03-30,570.00,579.70,556.50,559.40,1192300,293.44
2007-03-29,570.00,581.45,555.00,565.90,3793700,296.85
2007-03-28,583.70,583.70,555.00,559.10,2368200,293.29
2007-03-26,599.80,604.70,540.10,581.70,1183200,305.14
2007-03-23,595.05,609.50,591.20,597.30,1559500,313.32
2007-03-22,588.00,599.80,588.00,594.70,935800,311.96
2007-03-21,550.25,590.00,550.25,581.75,764900,305.17
2007-03-20,579.50,587.00,570.60,573.40,1084100,300.79
2007-03-19,570.00,581.00,565.00,578.25,779300,303.33
2007-03-16,565.00,597.70,556.05,565.25,1077100,296.51
2007-03-15,572.00,597.70,558.40,562.30,1381200,294.96
2007-03-14,575.00,575.00,550.00,555.25,2472900,291.27
2007-03-13,577.00,585.95,571.35,583.90,944100,306.30
2007-03-12,570.00,590.00,568.35,571.80,1931000,299.95
2007-03-09,578.00,584.90,561.65,565.65,1343400,296.72
2007-03-08,555.00,581.00,555.00,572.50,2426500,300.32
2007-03-07,588.00,591.70,543.35,553.85,3779100,290.53
2007-03-06,540.00,582.45,540.00,578.30,2526500,303.36
2007-03-05,570.00,570.00,527.15,536.95,2386500,281.67
2007-03-02,585.00,592.55,567.00,574.20,1859600,301.21
2007-03-01,577.70,599.00,540.00,591.50,3764900,310.28
2007-02-28,587.00,595.90,549.75,562.40,3812600,295.02
2007-02-27,615.00,619.80,567.55,604.55,1739000,317.13
2007-02-26,625.00,627.90,593.50,613.60,2170300,321.88
2007-02-23,667.00,667.00,620.00,623.30,1589000,326.96
2007-02-22,668.40,681.95,641.25,649.85,2416600,340.89
2007-02-21,661.85,677.50,656.10,668.40,1520200,350.62
2007-02-20,670.00,683.25,661.15,664.25,656700,348.44
2007-02-19,681.00,691.00,676.65,681.25,1248100,357.36
2007-02-15,650.00,683.25,650.00,677.00,1870300,355.13
2007-02-14,637.80,654.00,625.35,650.20,1167000,341.07
2007-02-13,629.00,649.00,624.00,637.80,1157000,334.57
2007-02-12,633.60,648.00,626.00,630.40,864200,330.69
2007-02-09,639.00,647.85,635.00,643.10,857000,337.35
2007-02-08,642.80,644.90,633.25,635.45,517600,333.34
2007-02-07,636.00,646.00,631.15,642.80,968200,337.19
2007-02-06,634.00,640.15,626.25,634.80,666100,333.00
2007-02-05,645.00,646.90,631.00,633.85,729100,332.50
2007-02-02,630.00,650.00,626.00,643.10,2501800,337.35
2007-02-01,624.80,627.50,618.15,622.30,1302300,326.44
2007-01-31,631.00,638.70,610.00,613.25,1162800,321.69
2007-01-29,651.30,652.85,623.05,630.30,1082500,330.64
2007-01-25,639.40,675.00,631.10,651.30,2204000,341.65
2007-01-24,618.00,635.00,617.00,632.90,668400,332.00
2007-01-23,625.00,625.05,615.60,620.75,703700,325.63
2007-01-22,612.00,628.95,612.00,621.75,1151900,326.15
2007-01-19,637.00,643.00,614.50,620.65,1372300,325.57
2007-01-18,637.00,648.00,635.00,641.60,1570200,336.56
2007-01-17,652.10,652.10,631.50,633.90,2973200,332.52
2007-01-16,630.00,638.75,625.20,636.90,1420100,334.10
2007-01-15,631.40,633.50,622.00,626.95,943100,328.88
2007-01-12,620.00,629.50,620.00,626.45,1454700,328.62
2007-01-11,590.00,622.00,580.00,619.55,2867200,325.00
2007-01-10,585.00,596.00,561.35,590.05,2290700,309.52
2007-01-09,584.00,586.50,570.00,579.90,1117800,304.20
2007-01-08,596.00,598.50,576.00,578.50,1390800,303.46
2007-01-05,609.00,610.00,595.00,598.05,1039400,313.72
2007-01-04,622.00,622.00,605.00,606.50,1439000,318.15
2007-01-03,612.00,621.85,607.10,620.20,1810200,325.34
2007-01-02,603.00,614.80,602.30,611.55,800600,320.80
2006-12-29,611.00,613.90,601.00,605.90,792100,317.84
2006-12-28,609.00,612.80,601.00,608.45,1888200,319.17
2006-12-27,599.50,609.80,591.50,607.10,1824700,318.47
2006-12-26,575.00,599.70,571.00,597.50,1420600,313.43
2006-12-22,559.95,580.00,554.20,574.50,1737000,301.36
2006-12-21,557.00,565.00,545.10,558.25,1439700,292.84
2006-12-20,570.50,578.85,546.30,555.25,2257500,291.27
2006-12-19,584.00,585.00,555.55,566.75,1759500,297.30
2006-12-18,521.65,586.00,521.65,583.00,1256100,305.82
2006-12-15,572.00,581.00,564.00,566.65,2048700,297.25
2006-12-14,561.00,574.90,544.05,569.55,1187300,298.77
2006-12-13,558.50,566.80,541.00,555.45,1734500,291.37
2006-12-12,569.90,574.70,552.00,558.50,1495600,292.97
2006-12-11,584.25,584.25,558.05,567.20,1231300,297.54
2006-12-08,584.25,584.25,573.30,576.95,1421100,302.65
2006-12-07,589.00,591.00,580.25,584.25,1459400,306.48
2006-12-06,594.00,601.00,587.25,589.95,869200,309.47
2006-12-05,600.00,601.00,591.50,593.30,765000,311.23
2006-12-04,601.05,602.00,588.00,590.75,944200,309.89
2006-12-01,604.95,609.90,599.05,601.05,1557800,315.29
2006-11-30,600.00,670.00,583.15,599.90,2798800,314.69
2006-11-29,590.00,591.95,581.25,582.85,867300,305.74
2006-11-28,596.05,596.05,581.50,585.35,1792300,307.06
2006-11-27,589.95,604.80,581.05,601.30,1744900,315.42
2006-11-24,585.00,592.90,561.35,590.15,1330400,309.57
2006-11-23,590.00,594.90,575.20,582.75,1765100,305.69
2006-11-22,565.00,592.00,565.00,585.10,2821600,306.92
2006-11-21,568.00,570.95,555.10,569.30,1671000,298.64
2006-11-20,550.00,558.00,541.20,554.50,1060400,290.87
2006-11-17,554.90,555.00,546.05,550.25,1000300,288.64
2006-11-16,548.05,555.00,546.25,553.65,2193000,290.43
2006-11-15,449.50,565.00,449.50,548.05,1238200,287.49
2006-11-14,546.00,550.40,542.05,545.40,1105000,286.10
2006-11-13,538.00,543.70,534.00,542.05,811500,284.34
2006-11-10,536.50,538.00,528.00,536.65,920000,281.51
2006-11-09,537.50,539.50,529.00,533.90,1158500,280.07
2006-11-08,531.00,537.00,494.50,535.30,965700,280.80
2006-11-07,536.00,538.90,529.00,530.95,1061600,278.52
2006-11-06,539.00,539.00,530.10,532.00,958700,279.07
2006-11-03,537.90,537.90,523.60,529.30,2208900,277.65
2006-11-02,536.00,543.00,531.25,533.15,2059700,279.67
2006-11-01,541.00,544.00,533.00,537.50,1549200,281.96
2006-10-31,556.00,558.00,536.10,538.30,2052800,282.38
2006-10-30,561.00,561.00,550.15,554.55,1491200,290.90
2006-10-27,557.95,565.00,554.50,563.20,1427700,295.44
2006-10-26,548.00,558.40,548.00,557.10,3207700,292.24
2006-10-23,556.35,558.00,543.90,547.30,1219300,287.10
2006-10-20,552.00,564.40,551.00,556.55,1324000,291.95
2006-10-19,574.30,574.30,546.85,550.60,5272000,288.83
2006-10-18,582.00,588.40,555.10,557.55,4727700,292.47
2006-10-17,594.70,594.70,568.35,575.15,2345600,301.71
2006-10-16,560.00,573.00,560.00,570.60,2199600,299.32
2006-10-13,550.00,559.90,547.00,557.55,2443300,292.47
2006-10-12,531.00,547.00,525.00,545.25,1876800,286.02
2006-10-11,525.00,536.00,525.00,528.85,3038100,277.42
2006-10-10,524.80,524.80,516.00,519.80,937200,272.67
2006-10-09,514.00,517.80,510.00,515.65,939300,270.49
2006-10-06,522.00,525.00,512.00,514.30,1158100,269.79
2006-10-05,515.00,523.00,511.15,520.85,1242200,273.22
2006-10-04,522.25,522.25,505.10,506.85,1521300,265.88
2006-10-03,524.90,524.90,515.70,519.60,610500,272.57
2006-09-29,524.55,529.90,521.35,524.90,1161600,275.35
2006-09-28,522.90,526.90,520.00,521.80,1238600,273.72
2006-09-27,528.20,529.55,518.35,520.60,1477500,273.09
2006-09-26,514.00,527.40,510.35,526.35,2329200,276.11
2006-09-25,519.00,521.35,505.35,510.00,1094300,267.53
2006-09-22,525.00,525.00,517.75,519.25,1476800,272.38
2006-09-21,515.00,525.00,515.00,523.60,1953500,274.66
2006-09-20,510.50,519.70,505.50,517.60,812500,271.52
2006-09-19,513.80,520.00,509.30,512.75,1414800,268.97
2006-09-18,509.10,517.00,509.10,513.80,1088400,269.52
2006-09-15,512.00,513.80,506.00,508.90,1354500,266.95
2006-09-14,515.10,518.50,509.05,512.30,999200,268.74
2006-09-13,511.00,516.00,505.00,513.45,942300,269.34
2006-09-12,500.50,506.00,489.00,503.50,1872100,264.12
2006-09-11,510.00,512.00,495.00,499.65,1704400,262.10
2006-09-08,513.00,513.65,505.10,509.20,1016600,267.11
2006-09-07,521.90,521.90,510.00,512.10,969800,268.63
2006-09-06,517.00,525.00,512.25,522.60,1066900,274.14
2006-09-05,522.70,525.00,514.65,515.60,1058900,270.47
2006-09-04,518.50,525.00,518.50,522.75,765600,274.22
2006-09-01,519.00,520.80,512.35,518.30,1275400,271.88
2006-08-31,526.50,531.00,515.00,518.65,2437300,272.07
2006-08-30,527.50,533.65,523.20,526.35,2614100,276.11
2006-08-29,517.00,528.00,515.00,525.60,1543200,275.71
2006-08-28,510.00,517.00,508.70,513.25,1103300,269.23
2006-08-25,516.00,519.30,509.00,510.75,1295000,267.92
2006-08-24,505.00,520.00,505.00,515.40,2485000,270.36
2006-08-23,514.80,514.80,507.00,511.00,1394400,268.05
2006-08-22,506.50,518.00,506.50,512.15,2284500,268.66
2006-08-21,511.00,513.80,504.00,510.75,1683600,267.92
2006-08-18,515.00,515.05,508.55,512.20,896100,268.68
2006-08-17,515.00,519.70,508.90,511.25,1126600,268.19
2006-08-16,517.00,524.80,511.35,514.70,2151800,270.00
2006-08-14,505.00,511.90,503.15,510.15,929300,267.61
2006-08-11,516.00,517.65,500.15,504.95,1930100,264.88
2006-08-10,510.00,518.40,505.00,515.35,1511000,270.34
2006-08-09,500.00,512.00,490.25,506.10,1541500,265.48
2006-08-08,504.40,504.40,495.10,502.05,757400,263.36
2006-08-07,500.00,507.85,492.00,494.05,1520400,259.16
2006-08-04,506.00,514.80,502.60,507.85,2055000,266.40
2006-08-02,495.00,504.00,488.25,502.60,1386100,263.65
2006-08-01,490.00,497.80,484.20,495.15,1163200,259.74
2006-07-31,489.00,500.00,484.35,490.80,1936400,257.46
2006-07-28,490.00,494.00,480.00,483.10,1268800,253.42
2006-07-27,482.00,498.90,477.00,493.75,4218600,259.01
2006-07-26,471.10,478.00,465.60,476.35,3824800,249.88
2006-07-25,479.90,489.90,466.20,469.80,2010200,246.44
2006-07-24,448.00,472.50,442.30,468.95,3793700,246.00
2006-07-21,465.00,469.90,444.10,449.00,3391100,235.53
2006-07-20,470.00,478.40,465.00,469.95,3755100,246.52
2006-07-19,491.15,498.70,452.00,458.35,5064900,240.44
2006-07-18,476.00,488.00,471.00,485.25,1771300,254.55
2006-07-17,487.95,492.00,475.00,478.70,2093500,251.11
2006-07-14,498.00,500.00,480.95,489.10,2300000,256.57
2006-07-13,517.00,519.00,500.00,502.60,2045800,263.65
2006-07-12,495.00,517.80,481.00,516.40,3776100,270.89
2006-07-11,504.95,506.00,481.10,495.50,2152100,259.92
2006-07-10,471.30,498.40,465.00,493.85,1956700,259.06
2006-07-07,493.50,499.40,465.15,468.85,2364000,245.94
2006-07-06,494.00,497.90,485.55,491.10,2852500,257.62
2006-07-05,509.90,509.90,489.55,496.85,4858000,260.63
2006-07-04,506.00,514.60,499.00,500.65,1214700,262.63
2006-07-03,517.40,517.40,496.60,502.50,2035100,263.60
2006-06-30,500.10,519.00,500.10,513.35,2265500,269.29
2006-06-29,484.15,500.00,482.00,496.70,4393300,260.55
2006-06-28,468.00,490.00,457.30,484.15,2697100,253.97
2006-06-27,465.00,484.00,454.00,473.90,2525900,248.59
2006-06-26,480.00,481.00,460.00,463.90,1384900,243.35
2006-06-23,449.10,485.00,430.35,469.60,1592500,246.34
2006-06-22,445.00,460.00,445.00,450.45,1359300,236.29
2006-06-21,425.90,444.90,425.00,438.90,2228100,230.23
2006-06-20,432.00,434.00,418.15,421.90,1464900,221.32
2006-06-19,435.15,450.00,420.65,435.85,2115100,228.63
2006-06-14,391.00,421.00,381.25,389.50,3722500,204.32
2006-06-13,420.00,420.00,391.00,395.30,1643200,207.36
2006-06-12,432.10,437.00,419.10,422.30,1646200,221.53
2006-06-09,420.00,440.60,410.05,434.90,1601500,228.13
2006-06-08,441.00,442.00,413.00,419.55,1828000,220.08
2006-06-07,442.40,453.80,434.00,445.35,1843900,233.62
2006-06-06,455.00,469.55,436.20,445.20,3173200,233.54
2006-06-05,472.40,479.90,452.00,457.50,1677700,239.99
2006-06-02,447.05,474.00,439.80,469.90,1948800,246.49
2006-06-01,452.00,467.00,433.10,444.70,3006700,233.28
2006-05-30,472.00,484.00,465.05,471.10,1783300,247.12
2006-05-29,484.80,488.00,468.00,470.65,1294700,246.89
2006-05-26,479.00,496.00,460.00,475.00,2634600,249.17
2006-05-25,450.00,494.70,435.00,486.25,4900200,255.07
2006-05-24,490.00,490.00,450.00,454.40,2205200,238.36
2006-05-23,400.00,484.70,400.00,474.15,2797000,248.72
2006-05-22,491.00,500.00,428.00,441.80,2820400,231.75
2006-05-19,520.00,527.80,471.25,487.70,2767000,255.83
2006-05-18,538.00,538.90,494.00,507.55,1392200,266.24
2006-05-17,535.00,545.00,535.00,543.95,766600,285.34
2006-05-16,540.00,541.90,519.15,534.15,2592100,280.20
2006-05-15,545.00,545.00,525.10,534.60,3073200,280.43
2006-05-12,539.50,549.00,533.70,544.55,1853200,285.65
2006-05-11,545.00,549.90,539.50,544.85,1543700,285.81
2006-05-10,538.00,547.50,538.00,542.60,1285000,284.63
2006-05-09,540.00,540.00,525.00,538.70,841000,282.58
2006-05-08,545.25,546.00,533.65,538.50,1173800,282.48
2006-05-05,550.00,555.15,538.00,539.45,1095100,282.98
2006-05-04,545.00,548.90,535.00,540.85,974800,283.71
2006-05-03,545.00,545.00,535.00,539.20,756900,282.85
2006-05-02,536.40,549.80,536.10,539.30,757500,282.90
2006-04-27,551.45,562.95,535.00,547.25,2837000,287.07
2006-04-26,527.00,551.45,522.55,548.90,2394200,287.94
2006-04-25,530.00,537.80,522.70,526.95,1489200,276.42
2006-04-24,553.95,553.95,526.10,532.40,2323000,279.28
2006-04-21,556.85,561.65,535.10,548.90,1923500,287.94
2006-04-20,565.00,565.00,550.35,554.10,3295400,290.66
2006-04-19,589.00,599.00,555.50,560.20,6776400,293.86
2006-04-18,545.00,574.50,542.05,570.90,3959200,299.48
2006-04-17,518.40,545.00,514.00,541.05,2447300,283.82
2006-04-13,521.00,524.00,509.00,515.35,2110000,270.34
2006-04-10,549.70,549.70,528.35,536.70,2063500,281.54
2006-04-07,566.10,569.40,538.25,540.75,2239200,283.66
2006-04-05,568.70,568.70,556.00,558.20,885500,292.81
2006-04-04,565.00,569.75,557.50,559.70,1171600,293.60
2006-04-03,565.00,568.80,555.50,560.00,1167500,293.76
2006-03-31,575.00,575.00,552.40,559.70,1262600,293.60
2006-03-30,547.00,585.90,547.00,569.85,5193200,298.93
2006-03-28,526.00,533.00,522.35,529.05,1333000,277.52
2006-03-27,535.00,535.00,518.10,520.15,1538700,272.85
2006-03-24,528.00,534.85,522.05,531.35,860500,278.73
2006-03-23,527.70,528.70,520.05,522.85,1317700,274.27
2006-03-22,530.00,541.10,518.60,522.40,1712000,274.03
2006-03-21,541.00,550.00,528.00,532.20,1376200,279.18
2006-03-20,524.00,546.75,522.00,544.30,3070700,285.52
2006-03-17,524.90,524.90,519.00,520.40,977500,272.99
2006-03-16,524.90,524.90,515.55,517.40,1471700,271.41
2006-03-14,540.00,540.00,518.50,521.65,1308600,273.64
2006-03-13,521.00,534.00,483.65,532.40,2474500,279.28
2006-03-10,513.00,522.90,508.25,520.40,1808800,272.99
2006-03-09,510.00,514.00,497.25,511.45,1978900,268.29
2006-03-08,523.00,523.00,505.00,507.40,2287100,266.17
2006-03-07,530.00,530.00,520.10,522.90,1512900,274.30
2006-03-06,531.00,534.80,525.05,528.65,816400,277.31
2006-03-03,532.00,532.00,522.25,529.70,1571100,277.86
2006-03-02,531.60,542.00,527.25,530.55,2156600,278.31
2006-03-01,520.00,535.70,511.60,528.40,3407300,277.18
2006-02-28,521.50,524.90,514.00,520.45,2486700,273.01
2006-02-27,519.80,521.50,515.00,520.20,1017900,272.88
2006-02-24,522.00,522.00,514.15,516.50,1038900,270.94
2006-02-23,512.30,524.80,512.30,522.40,3338700,274.03
2006-02-22,515.00,519.70,500.40,516.35,1300400,270.86
2006-02-20,500.00,513.00,494.25,510.90,2173400,268.00
2006-02-17,494.90,506.00,492.00,499.10,2085300,261.81
2006-02-16,496.10,500.90,488.25,490.15,1507900,257.12
2006-02-15,503.75,505.00,490.10,495.50,1291400,259.92
2006-02-14,505.00,510.90,490.00,491.20,2135300,257.67
2006-02-13,513.25,514.55,504.00,505.60,1196800,265.22
2006-02-10,517.60,524.00,506.45,512.35,2146700,268.76
2006-02-08,520.00,520.00,505.10,507.55,1947900,266.24
2006-02-07,517.00,525.00,516.10,520.35,1868500,272.96
2006-02-06,515.00,519.70,506.20,514.50,1789000,269.89
2006-02-03,542.00,545.40,513.35,516.00,3942500,270.68
2006-02-02,522.25,537.20,516.30,527.45,2955400,276.68
2006-02-01,530.00,532.95,518.00,522.25,1015200,273.96
2006-01-31,522.00,533.50,521.00,529.70,2244300,277.86
2006-01-30,506.00,526.60,500.00,522.40,2037400,274.03
2006-01-27,512.00,519.70,501.10,505.15,1268400,264.99
2006-01-25,495.00,515.50,495.00,508.20,3377500,266.59
2006-01-24,493.00,500.80,491.40,493.85,1259500,259.06
2006-01-23,495.65,496.00,482.60,492.30,1807300,258.24
2006-01-19,465.00,507.00,465.00,498.05,5279300,261.26
2006-01-18,385.00,479.00,385.00,461.05,2953000,241.85
2006-01-16,465.00,468.70,458.10,460.00,815400,241.30
2006-01-13,460.00,464.75,457.30,460.05,1515900,241.33
2006-01-12,454.00,465.00,448.05,461.35,1597000,242.01
2006-01-10,461.50,465.90,456.15,459.65,1918000,241.12
2006-01-09,475.00,477.60,452.25,460.95,1447400,241.80
2006-01-06,475.00,475.00,451.00,472.70,1657200,247.96
2006-01-05,482.00,484.00,472.25,474.05,1399300,248.67
2006-01-04,475.50,485.00,475.50,481.10,1919400,252.37
2006-01-03,461.00,476.00,458.40,473.00,1917400,248.12
2006-01-02,462.00,464.50,455.30,461.70,1076100,242.19
2005-12-30,462.90,467.00,457.00,463.35,1824500,243.06
2005-12-29,458.80,464.95,451.15,463.30,2434500,243.03
2005-12-28,464.00,467.00,452.00,456.40,1148600,239.41
2005-12-27,452.30,463.95,448.50,462.25,1109600,242.48
2005-12-26,467.05,467.05,452.30,453.75,1534100,238.02
2005-12-23,464.10,470.00,385.00,465.45,2450900,244.16
2005-12-22,462.00,468.00,456.35,462.45,1333900,242.59
2005-12-21,466.00,468.00,453.45,458.40,1828500,240.46
2005-12-20,460.00,466.75,458.00,464.75,4230000,243.79
2005-12-19,443.60,457.40,443.60,456.00,3034000,239.20
2005-12-16,440.00,443.60,435.10,441.75,2269100,231.73
2005-12-15,445.15,449.00,435.65,438.40,2442700,229.97
2005-12-14,449.00,454.70,442.00,445.15,1782300,233.51
2005-12-13,437.00,450.00,433.70,448.85,2709500,235.45
2005-12-12,442.90,446.80,430.00,436.85,1406700,229.16
2005-12-09,436.00,442.90,433.90,441.45,1395800,231.57
2005-12-08,437.05,439.85,425.10,435.40,3127200,228.40
2005-12-07,428.50,439.90,427.00,436.40,1850200,228.92
2005-12-06,424.00,433.45,419.20,427.80,2596000,224.41
2005-12-05,432.90,434.80,420.70,422.75,1421400,221.76
2005-12-02,435.00,440.65,428.10,431.70,1599100,226.46
2005-12-01,424.80,435.00,419.00,432.90,3590700,227.09
2005-11-30,434.00,447.60,420.00,423.25,2503000,222.02
2005-11-29,445.20,447.00,435.05,443.95,1480700,232.88
2005-11-28,444.00,450.00,439.10,445.20,1891500,233.54
2005-11-25,439.40,442.90,435.55,439.55,1662400,230.57
2005-11-24,434.00,442.00,430.60,438.55,2628100,230.05
2005-11-23,418.00,434.50,417.55,431.40,2472600,226.30
2005-11-22,420.00,426.95,414.30,417.45,1952600,218.98
2005-11-21,429.00,429.00,416.00,421.20,2015400,220.95
2005-11-18,416.00,429.20,416.00,423.95,3978200,222.39
2005-11-17,410.00,416.00,401.50,413.20,1721400,216.75
2005-11-16,407.70,410.00,404.85,409.05,1315200,214.57
2005-11-14,411.00,411.00,396.30,404.35,1808600,212.11
2005-11-11,388.00,405.00,387.25,404.15,4065900,212.00
2005-11-10,385.05,388.00,381.50,385.60,1469300,202.27
2005-11-09,391.00,394.70,381.05,384.50,1422500,201.70
2005-11-08,380.00,395.00,375.25,390.85,2088300,205.03
2005-11-07,369.00,378.70,369.00,377.15,1438000,197.84
2005-11-02,364.50,371.50,357.50,369.65,1357000,193.91
2005-10-31,369.00,369.00,355.75,364.60,861100,191.26
2005-10-28,370.00,373.50,355.00,356.90,1703500,187.22
2005-10-27,376.00,384.00,365.20,373.60,3450100,195.98
2005-10-26,377.20,379.90,372.50,376.70,946600,197.60
2005-10-25,372.50,384.50,372.50,377.20,1225700,197.87
2005-10-24,392.00,392.00,372.00,372.75,1345900,195.53
2005-10-21,370.00,387.00,369.00,385.45,2380100,202.19
2005-10-20,376.80,383.00,365.00,368.70,2192000,193.41
2005-10-19,373.30,376.80,364.25,368.30,2918000,193.20
2005-10-18,385.90,387.80,370.30,373.30,1600000,195.82
2005-10-17,385.95,389.00,378.30,382.55,964600,200.67
2005-10-14,392.00,392.90,382.15,385.95,1605400,202.46
2005-10-13,400.00,400.00,386.95,389.35,1879400,204.24
2005-10-11,399.00,404.00,388.25,399.05,2170100,209.33
2005-10-10,390.00,398.50,388.20,394.40,1995900,206.89
2005-10-07,391.00,396.20,382.45,388.25,2557800,203.66
2005-10-06,403.00,404.00,386.15,390.35,3382300,204.77
2005-10-05,403.00,413.80,402.00,404.40,3443900,212.14
2005-10-04,381.00,402.00,380.00,401.00,4806600,210.35
2005-10-03,375.20,382.00,374.00,380.05,1528700,199.36
2005-09-30,375.00,378.00,370.30,371.45,1341800,194.85
2005-09-29,372.75,379.90,371.00,375.95,6456900,197.21
2005-09-28,376.00,376.00,352.00,372.25,2484600,195.27
2005-09-27,374.00,378.95,371.00,376.20,1414200,197.34
2005-09-26,360.00,374.50,359.60,373.75,1093300,196.06
2005-09-23,359.85,362.80,352.50,357.80,782700,187.69
2005-09-22,375.15,375.15,351.00,356.05,1411800,186.77
2005-09-20,381.00,382.65,374.00,376.35,2004700,197.42
2005-09-19,384.00,384.95,379.05,379.90,1230700,199.28
2005-09-16,384.00,384.95,378.35,382.55,1028700,200.67
2005-09-15,380.20,384.85,380.20,382.50,1144700,200.65
2005-09-14,373.90,381.70,372.80,380.20,2583500,199.44
2005-09-13,375.00,378.00,370.25,372.95,2059000,195.64
2005-09-12,375.00,375.90,371.05,372.05,893300,195.17
2005-09-09,378.80,378.80,367.55,371.45,1080200,194.85
2005-09-08,379.90,380.80,372.00,373.25,906800,195.80
2005-09-06,378.50,379.90,375.00,378.00,1443900,198.29
2005-09-05,374.30,380.00,370.55,377.45,2079600,198.00
2005-09-02,372.00,376.50,366.35,374.30,2138700,196.35
2005-09-01,369.00,375.00,367.55,372.20,2576400,195.24
2005-08-31,358.00,365.90,352.20,364.65,1323300,191.28
2005-08-30,353.00,362.00,353.00,358.95,1216800,188.29
2005-08-29,362.85,362.85,350.65,351.75,1210700,184.52
2005-08-26,366.80,369.95,355.15,359.55,1363900,188.61
2005-08-25,354.00,370.60,350.30,367.45,2162400,192.75
2005-08-24,362.50,362.50,351.00,353.25,1115800,185.30
2005-08-22,368.50,380.50,360.00,362.55,1714500,190.18
2005-08-19,730.00,733.90,717.10,720.05,1691700,188.86
2005-08-18,726.00,731.00,721.25,728.95,1436800,191.19
2005-08-17,729.70,747.80,713.50,724.25,1407800,189.96
2005-08-16,724.80,729.70,715.20,720.50,1425300,188.98
2005-08-12,732.95,740.00,706.10,714.80,1578100,187.48
2005-08-11,728.00,735.90,725.00,732.95,1370900,192.24
2005-08-10,719.80,728.00,714.00,727.65,1451600,190.85
2005-08-09,714.70,720.00,700.40,716.05,1726300,187.81
2005-08-08,724.00,724.80,701.65,704.50,1723000,184.78
2005-08-05,734.00,734.00,720.00,721.75,1237300,189.30
2005-08-04,737.00,739.00,725.00,731.60,1091300,191.89
2005-08-03,733.00,739.00,728.00,731.90,1648300,191.97
2005-08-02,749.50,749.50,720.00,724.20,1100500,189.95
2005-08-01,730.00,738.00,715.10,723.75,1442200,189.83
2005-07-29,721.00,745.00,721.00,736.35,2399100,193.13
2005-07-27,710.00,730.00,705.00,727.85,1550900,190.90
2005-07-26,705.00,715.20,702.60,708.60,1677800,185.85
2005-07-25,719.45,719.90,705.00,713.25,2192000,187.07
2005-07-22,715.00,718.00,690.40,715.30,3161500,187.61
2005-07-21,722.00,723.00,706.00,711.60,762700,186.64
2005-07-20,716.00,722.00,715.05,717.30,919000,188.14
2005-07-19,718.80,718.80,710.35,714.55,1359400,187.41
2005-07-18,708.00,718.00,708.00,711.00,1967800,186.48
2005-07-15,708.00,708.00,692.10,704.45,1273200,184.77
